listing_id,title,price,area,bedrooms,bathrooms,location,purpose,down_payment,dp_ratio,price_note,rental_frequency,is_negotiable,is_verified,is_hot,has_payment_plan,is_off_plan,is_ready,badge_names,agency_name
78607,Modern 2 Bedroom Apartment,450.0,116,2,1.0,"Lalav Airport View, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
88158,External View Apartment,175000.0,168,2,1.0,"Boulevard, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Million House Real Estate Company
88793,Studio Apartment,62500.0,80,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88064,Elegant 2-Bedroom Apartment in Erbil,149000.0,149,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Sirius Real Estate Company
88113,Two Floor House,125000.0,150,5,4.0,"Hawlery Nwe, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Prop House Real Estate Company
83426,5 Bedroom House for Sale,580000.0,391,5,4.0,"Aram Village 2, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Amin Khoshnaw Company
88206,Cozy apartment in Empire Wings,400.0,81,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,MIRAN Real Estate
85128,Apartment (71m²),47000.0,71,1,1.0,"Atlantic City, Erbil",For Sale,7000.0,0.149,(Down payment),,0,1,0,0,0,0,"verified, installment, first_owner",The Atlantic
88057,Modern Apartment with Stunning Views,140000.0,140,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Sirius Real Estate Company
73342,Modern Apartment with 2 Bedrooms,128860.0,167,2,2.0,"Alaska Towers, Erbil",For Sale,13300.0,0.103,(Down payment),,0,0,0,0,1,0,"installment, off_plan, video",Alaska Towers Project
84433,One Bedroom Apartment in Four Season Park,66649.0,89,1,1.0,"Four Season Park, Erbil",For Sale,39949.0,0.599,(Down payment),,0,0,0,0,1,0,off_plan,Amin Khoshnaw Company
88156,Modern 2-Bedroom Apartment in Erbil,650.0,108,2,1.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88155,Stylish Apartment with Modern Features,98000.0,108,2,1.0,"Wavey Avenue, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88154,Furnished Apartment For Rent,550.0,97,1,1.0,"Empire Diamond, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
88152,Spacious 3-Bedroom Apartment in Erbil,950.0,195,3,2.0,"Boulevard, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Adam Real Estate
88150,Cozy studio apartment with great views,400.0,63,0,1.0,"Queen Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Adam Real Estate
88149,Modern 1-Bedroom Apartment,92500.0,100,1,2.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Taj Almustaqbal Real Estate Company
88148,VIP Apartment,97500.0,120,2,2.0,"MNW Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Taj Almustaqbal Real Estate Company
80765,Apartment in Cash,51000.0,83,1,1.0,"Lalav City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"ready, video",Dar Erbil Real Estate Company
88147,Spacious Apartment with Stunning Views,117000.0,134,2,2.0,"Siraj Towers, Erbil",For Sale,23000.0,0.197,(Negotiable + Down payment),,1,0,0,0,1,0,"installment, off_plan",Jamana Real Estate Company
77593,Elegant one bedroom apartment for rent,73500.0,82,1,1.0,"Bakhtyary Twin Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
75361,House Opposite Garden,145000.0,100,3,3.0,"Bakhtyari, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Dar Erbil Real Estate Company
80213,Spacious Apartment in Empire Royal,850.0,273,3,3.0,"Empire Royal Apartment, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
88146,Modern One-Bedroom Apartment,600.0,78,1,1.0,"Queen Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Al Kharita Real Estate Company
83370,Modern Apartment in Rami Towers,600.0,165,2,2.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
88058,Modern Apartment with 2 Bedrooms,141500.0,142,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Sirius Real Estate Company
88144,Modern Fully Furnished ApartVilla for Rent,700.0,310,4,3.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
88143,ApartVilla For Rent in Life Tower,650.0,297,5,3.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
73297,"Modern Apartment in Erbil, Alaska Towers",77500.0,101,1,1.0,"Alaska Towers, Erbil",For Sale,12300.0,0.159,(Down payment),,0,0,0,0,1,0,"installment, off_plan, video",Alaska Towers Project
88142,ApartVilla For Sale in Life Tower,95000.0,297,5,3.0,"Life Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Zahrat AlMadain Company
88151,New Apartment,600.0,88,1,1.0,"Queen Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Adam Real Estate
82289,Luxurious apartment in Prime location,500.0,185,3,2.0,"MRF 2 Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
80543,3 Bedroom Apartment in MRF 5 Towers,450.0,165,3,2.0,"MRF 5 Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
88140,Cozy apartment in Cavalli Tower,67000.0,59,0,1.0,"Cavalli Tower, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Genova Real Estate Company
80461,Cozy Home with 3 Bedrooms,132500.0,100,3,2.0,"Bakhtyari, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
80443,Spacious 4-Bedroom House in Aram Village 2,277500.0,276,4,5.0,"Aram Village 2, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
74246,Spacious House for Rent in Dream city,4500.0,700,5,4.0,"Dream City, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
88137,Modern Two Bedroom Apartment with Balcony,128800.0,140,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Divine Real Estate Company
88138,Modern Apartment with Stunning Views,62000.0,80,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Kryar Company Real Estate
88135,Spacious Apartment with 2 Bedrooms,128800.0,140,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Divine Real Estate Company
88134,7th Floor Apartment for Sale,132500.0,143,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Divine Real Estate Company
88792,Modern studio in prime location,61000.0,80,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88133,Modern studio for rent in Empire Wings,450.0,66,0,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Lata Domus
88131,Modern One-Bedroom Apartment in Cavalli Tower,550.0,99,1,1.0,"Cavalli Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Sirius Real Estate Company
88129,Modern and Spacious Apartment for Rent,400.0,95,1,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Divine Real Estate Company
88127,Modern Apartment with Stunning Views,500.0,100,2,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
75333,Spacious Apartment in Erbil for Rent,650.0,146,2,2.0,"Empire Square, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Khoshnawaty Real Estate co.
88055,Elegant High-Floor Apartment with Views,140000.0,140,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Sirius Real Estate Company
88356,Modern Apartment in Empire Wings,149000.0,168,2,2.0,"Empire Wings, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Kryar Company Real Estate
88124,Modern Apartment,62000.0,80,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Kryar Company Real Estate
88123,3 Bedroom Apartment for Rent,1100.0,237,3,2.0,"Bakhtyary Twin Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
88098,Elegant Park View Apartment with 2 BR,900.0,149,2,1.0,"Park View, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
85030,Cozy Apartment in Atlantic City,43000.0,65,1,1.0,"Atlantic City, Erbil",For Sale,6000.0,0.14,(Down payment),,0,0,0,0,1,0,"verified, first_owner, off_plan",The Atlantic
88122,Commercial Property for English School,2000000.0,5000,0,,"Family Mall, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,0,,Haji Safeen Real Estate Company
88074,Modern Apartment,141000.0,140,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Sirius Real Estate Company
87402,Modern House,420000.0,345,5,4.0,"Aram Village 2, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Mardy Shaqlawa Real Estate Company
88121,Land ideal for building a school,1500000.0,7000,0,,"32 Park (Sarbasti), Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,0,,Haji Safeen Real Estate Company
88139,Cozy Apartment in Empire Wings,96000.0,92,1,1.0,"Empire Wings, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Genova Real Estate Company
88120,Two Floor House,74000.0,100,4,3.0,"Farmanbaran, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Bahar Real Estate Company
88052,Spacious 2-Bedroom Apartment in Empire Square,140000.0,140,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Sirius Real Estate Company
88119,Modern Apartment with Spacious Hall,450.0,81,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Upland Real Estate Company
88117,Two Floor House,157500.0,150,4,3.0,"Hawlery Nwe, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Aziz Real Estate
88153,Furnished Apartment For Rent,600.0,110,2,2.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Tanal Real Estate Company
88116,Elegant 2-Bedroom Apartment with Views,84000.0,108,2,2.0,"Wavey Avenue, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,MIRAN Real Estate
88115,Cozy Apartment in Prime Location,550.0,77,1,1.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,MIRAN Real Estate
88114,Furnished Apartment For Rent,550.0,87,1,1.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,MIRAN Real Estate
88111,Furnished Apartment For Sale,36000.0,58,0,1.0,"Lalav Twin Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,"ready, video",Al Irtikaz Real Estate Company
88110,Internal View Apartment,148000.0,150,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Million House Real Estate Company
88109,Internal View Apartment,650.0,105,1,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Prop House Real Estate Company
88108,Modern 2 Bedroom Apartment,500.0,112,2,1.0,"Bakhtyary Twin Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
88050,Elegant 8th Floor Apartment for Sale,140000.0,140,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Sirius Real Estate Company
88107,Apartment (4+1),220000.0,254,4,3.0,"Siraj Towers, Erbil",For Sale,40000.0,0.182,(Negotiable + Down payment),,1,0,0,0,1,0,"installment, off_plan",Jamana Real Estate Company
88106,Modern 4-Bedroom Apartment,220000.0,254,4,3.0,"Siraj Towers, Erbil",For Sale,40000.0,0.182,(Negotiable + Down payment),,1,0,0,0,1,0,"installment, off_plan",Jamana Real Estate Company
88105,Spacious Shop for Rent in MRF 4 Towers,1100.0,300,0,,"MRF 4 Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Vexa Real Estate Company
88104,Apartment (1+1),350.0,92,1,1.0,"Green World, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
88103,Modern office space available for rent,650.0,123,0,,"Empire Business Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Khoshnawaty Real Estate co.
88102,Furnished Apartment For Rent,700.0,116,2,2.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Khoshnawaty Real Estate co.
88051,Spacious Apartment with High Floor Views,140000.0,140,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Sirius Real Estate Company
88099,Corner House,1500.0,250,4,3.0,"Dream City, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
88790,Studio Apartment in Rami Towers,60000.0,80,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88097,Modern 2-Bedroom Apartment,750.0,168,2,2.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Lata Domus
88096,Internal View Apartment,400.0,90,1,1.0,"Lalav Sun Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Khoshnawaty Real Estate co.
88054,Elegant Apartment in Prime Location,141510.0,142,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Sirius Real Estate Company
88093,Furnished Apartment For Rent,400.0,75,1,1.0,"Lalav Sun Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Khoshnawaty Real Estate co.
88092,Furnished Apartment For Rent,300.0,67,0,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
88034,Modern House,225000.0,184,4,4.0,"Hiwa City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Shyaka Alafandy Real Estate Company
73186,Spacious Apartment,203072.0,267,3,2.0,"Alaska Towers, Erbil",For Sale,26600.0,0.131,(Down payment),,0,0,0,0,1,0,"installment, off_plan, video",Alaska Towers Project
88089,Cozy 1-Bedroom Apartment in Alaska Towers,77770.0,101,1,1.0,"Alaska Towers, Erbil",For Sale,12300.0,0.158,(Down payment),,0,0,0,0,1,0,off_plan,Dar Erbil Real Estate Company
88053,Modern Apartment with Stunning Views,140000.0,140,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Sirius Real Estate Company
88043,Modern Living in Atlantic City,122500.0,200,4,3.0,"Atlantic City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
88091,Spacious 3-Bedroom Apartment,182000.0,208,3,3.0,"Siraj Towers, Erbil",For Sale,35000.0,0.192,(Negotiable + Down payment),,1,0,0,0,1,0,off_plan,Jamana Real Estate Company
88088,Commercial space in Bakhtyary Twin Towers,1700.0,80,0,,"Bakhtyary Twin Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
87311,Spacious Furnished Apartment in Cavalli Tower,1800.0,238,4,3.0,"Cavalli Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Shahan Company
84971,Cozy Apartment in Erbil with Special Discounts,43000.0,65,1,1.0,"Atlantic City, Erbil",For Sale,6000.0,0.14,(Down payment),,0,0,0,0,1,0,"verified, first_owner, off_plan",The Atlantic
88076,Comfortable High-rise Apartment,149000.0,148,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Sirius Real Estate Company
88086,Spacious building with 9 floors in Ankawa,4495000.0,550,0,,"Ankawa 128, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88085,8-Floor Commercial Building in Erbil,2195000.0,200,0,,"Naz Naz, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Yassin Real Estate Company
88075,Stylish Living Space with High Floor,141000.0,140,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Sirius Real Estate Company
88049,2 Bedroom Apartment in Empire Square,140000.0,142,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Sirius Real Estate Company
88078,Elegant 10th floor apartment for sale,213000.0,213,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Sirius Real Estate Company
88069,"Apartment in Empire Square, Erbil",141000.0,140,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Sirius Real Estate Company
88048,Modern 2 Bedroom Apartment,141000.0,142,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Sirius Real Estate Company
88047,Two Floor House,250000.0,220,4,3.0,"Kani, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"ready, video",Frwza Real Estate
88045,Apartment (92m²),600.0,92,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Adam Real Estate
88044,Apartment (2+1),500.0,127,2,2.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zhirn Real Estate Company
88042,Modern Apartment,550.0,99,1,1.0,"Star Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,"new_price, ready",MIRAN Real Estate
88041,Apartment in Installment,57500.0,72,1,1.0,"Qaiwan Mirador, Erbil",For Sale,22960.0,0.399,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Dar Erbil Real Estate Company
88046,Furnished Apartment For Rent,450.0,63,0,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Adam Real Estate
88040,Modern 2-bedroom apartment,104000.0,130,2,2.0,"Qaiwan Mirador, Erbil",For Sale,18700.0,0.18,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Dar Erbil Real Estate Company
88039,Two-bedroom apartment for sale,77126.0,99,2,1.0,"Qaiwan Mirador, Erbil",For Sale,30850.0,0.4,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Dar Erbil Real Estate Company
88038,Spacious 4-Bedroom Apartment in Qaiwan Mirador,157248.0,202,4,3.0,"Qaiwan Mirador, Erbil",For Sale,62900.0,0.4,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Dar Erbil Real Estate Company
88037,Studio Apartment,59000.0,70,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
88036,Spacious 2 Bedroom Apartment in Rami Towers,123000.0,165,2,2.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
88035,VIP Apartment,550.0,116,2,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
88033,Modern 2 BR Apartment with Great View,400.0,138,2,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
88019,Cozy 2-Bedroom Apartment for Rent,700.0,165,2,2.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Jamana Real Estate Company
88032,Furnished Apartment For Rent,350.0,50,1,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
88028,Modern Apartment in Rami Towers,57000.0,70,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
88025,Apartment in Cash,65000.0,80,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,MIRAN Real Estate
88024,Apartment (1+1),500.0,84,1,1.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,MIRAN Real Estate
88027,Cozy apartment in Rami Towers,58000.0,70,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
88020,Two Floor House,107500.0,100,3,3.0,"Hawlery Nwe, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Prop House Real Estate Company
88017,Studio Apartment,61950.0,59,0,1.0,"Cavalli Tower, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Jamana Real Estate Company
88090,Furnished Apartment For Rent,650.0,116,2,1.0,"Bakhtyary Twin Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
88016,House For Sale In New Sarbasti,300000.0,300,0,,"New Sarbasti (8 Turaq), Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"ready, video",Baghy Shaqlawa Real Estate Company - Erbil
88014,Spacious Apartment in Boulevard,700.0,148,2,1.0,"Boulevard, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Golden Properties Company
88006,Spacious Apartment with 3 Bedrooms,500.0,165,3,3.0,"MRF 4 Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Prop House Real Estate Company
73182,Apartment in Alaska Tower,84700.0,110,1,1.0,"Alaska Towers, Erbil",For Sale,15000.0,0.177,(Down payment),,0,0,0,0,1,0,"installment, off_plan, video",Alaska Towers Project
84962,Apartment (1+1),47000.0,71,1,1.0,"Atlantic City, Erbil",For Sale,7000.0,0.149,(Down payment),,0,1,0,0,0,0,"verified, installment, first_owner",The Atlantic
88010,Studio Apartment,300.0,62,0,1.0,"Star Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
88009,Furnished Apartment For Rent,400.0,62,0,1.0,"Star Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
88005,Corner Commercial Plot,850000.0,400,0,,"Brayaty, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,0,,Haji Safeen Real Estate Company
88001,Internal View Apartment,300.0,86,1,1.0,"MRF Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Adam Real Estate
88000,Internal View Apartment,32500.0,43,0,1.0,"Lalav Airport View, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,MIRAN Real Estate
87995,Modern Two-Bedroom Apartment for Sale,147000.0,169,2,2.0,"Siraj Towers, Erbil",For Sale,28000.0,0.19,(Negotiable + Down payment),,1,0,0,0,1,0,"installment, off_plan",Jamana Real Estate Company
87993,Cozy Office in Prime Location,600.0,123,0,1.0,"Empire Business Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
87992,Internal View Apartment,450.0,76,0,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
87990,Furnished Apartment For Rent,450.0,90,1,1.0,"Wow Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Divine Real Estate Company
87991,Spacious Apartment in Erbil,750.0,165,3,3.0,"MRF 5 Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Prop House Real Estate Company
87753,Cozy Apartment with 1 Bedroom,350.0,78,1,1.0,"Bakhtyary Twin Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
87998,Modern Apartment with 3 Bedrooms,124000.0,170,2,2.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Million House Real Estate Company
88004,New House,160000.0,225,5,3.0,"Hawlery Nwe, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Aziz Real Estate
87989,Furnished Apartment For Rent,900.0,127,2,2.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
87988,Modern Apartment in Tulip Towers,161700.0,154,2,2.0,"Tulip Towers, Erbil",For Sale,40200.0,0.249,(Negotiable + Down payment),,1,0,0,0,1,0,off_plan,Jamana Real Estate Company
88002,Apartment (1+1),300.0,86,1,1.0,"MRF Quattro Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Adam Real Estate
87987,Cozy One-Bedroom Apartment in Erbil,109200.0,104,1,2.0,"Tulip Towers, Erbil",For Sale,16500.0,0.151,(Negotiable + Down payment),,1,0,0,0,1,0,off_plan,Jamana Real Estate Company
87925,Modern 2 BR Apartment in Lalav Twin Towers,74000.0,123,2,2.0,"Lalav Twin Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Prop House Real Estate Company
87018,Modern Apartment,1250.0,168,2,2.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Kryar Company Real Estate
